Id,SegmentId_Time,Altitude,Latitude,Longitude,Noisy_Altitude,Noisy_Latitude,Noisy_Longitude
3805,63_3823,?,?,?,176.639628967,40.4083947682,-86.9373675926
3806,63_3824,?,?,?,179.532645432,40.4171006621,-86.9372131673
3807,63_3825,?,?,?,180.381058197,40.4207506176,-86.9360045698
3808,63_3826,?,?,?,181.789346479,40.4158058623,-86.9356158377
3809,63_3827,?,?,?,166.605673296,40.4107871835,-86.9376805191
3810,63_3828,?,?,?,190.399377076,40.4278603504,-86.9339682013
3811,63_3829,?,?,?,171.326566373,40.4146564615,-86.9374972029
3812,63_3830,?,?,?,177.111875603,40.4217426073,-86.9364253417
3813,63_3831,?,?,?,181.643542532,40.4211106982,-86.935790284
3814,63_3832,?,?,?,185.948371565,40.4175940587,-86.9352433893
3815,63_3833,?,?,?,171.567692886,40.4065478778,-86.9379234537
3816,63_3834,?,?,?,188.229768335,40.4256109599,-86.9335998799
3817,63_3835,?,?,?,170.483348935,40.4134351695,-86.9353684353
3818,63_3836,?,?,?,174.825087112,40.4188167124,-86.937276026
3819,63_3837,?,?,?,177.495176634,40.420001688,-86.9357449258
3820,63_3838,?,?,?,181.097198365,40.4167039983,-86.936335462
3821,63_3839,?,?,?,176.274947288,40.4110998268,-86.9375015196
3822,63_3840,?,?,?,186.827521164,40.4203365842,-86.9358879096
3823,63_3841,?,?,?,170.62048533,40.4211878471,-86.935875777
3824,63_3842,?,?,?,176.488700572,40.4092262281,-86.9366075659
3825,63_3843,?,?,?,182.523650841,40.4173491839,-86.9352875799
3826,63_3844,?,?,?,175.478946323,40.4195005649,-86.9347935985
3827,63_3845,?,?,?,170.412216489,40.4068527195,-86.9372346403
3828,63_3846,?,?,?,183.525888202,40.4156700175,-86.9346393546
3829,63_3847,?,?,?,178.989417684,40.4153302263,-86.9352421211
3830,63_3848,?,?,?,171.529028849,40.4124047867,-86.9376307398
3831,63_3849,?,?,?,185.869916799,40.4178064945,-86.9361588167
3832,63_3850,?,?,?,182.68177201,40.417940995,-86.9351666419
3833,63_3851,?,?,?,166.08474008,40.4067076915,-86.9368708386
3834,63_3852,?,?,?,174.85280817,40.4185553087,-86.9353828397
3835,63_3853,?,?,?,172.944206839,40.4219430819,-86.9349533497
3836,63_3854,?,?,?,166.475986898,40.4093968717,-86.9368821746
3837,63_3855,?,?,?,182.45620822,40.4143563468,-86.9359023827
3838,63_3856,?,?,?,177.039153944,40.4183697826,-86.9347429222
3839,63_3857,?,?,?,175.468947348,40.4123522089,-86.9370968119
3840,63_3858,?,?,?,180.567877205,40.4137787159,-86.9351167567
3841,63_3859,?,?,?,182.86945158,40.4214425513,-86.9345236256
3842,63_3860,?,?,?,165.952261614,40.4126761427,-86.9362512828
3843,63_3861,?,?,?,184.97476636,40.4195218241,-86.9359126546
3844,64_3801,?,?,?,198.04608992,40.4181265425,-86.9348253466
3845,64_3802,?,?,?,191.792819667,40.4108258812,-86.9367613175
3846,64_3803,?,?,?,187.73692684,40.4154044767,-86.9359190073
3847,64_3804,?,?,?,197.311180044,40.4261624159,-86.9352074921
3848,64_3805,?,?,?,177.706441147,40.4074323445,-86.9365266718
3849,64_3806,?,?,?,193.928941428,40.4164943415,-86.9358997837
3850,64_3807,?,?,?,192.572411935,40.418103809,-86.9358745288
3851,64_3808,?,?,?,186.806406828,40.4131256987,-86.9357126794
3852,64_3809,?,?,?,178.915383151,40.4115158917,-86.9365770805
3853,64_3810,?,?,?,194.953717505,40.4204191581,-86.9350324562
3854,64_3811,?,?,?,180.984288601,40.4091265022,-86.9368983142
3855,64_3812,?,?,?,188.924760801,40.4130060141,-86.9356051569
3856,64_3813,?,?,?,188.552689461,40.4232483635,-86.9340688735
3857,64_3814,?,?,?,187.890778626,40.4144673866,-86.9371948908
3858,64_3815,?,?,?,176.822272462,40.4110709928,-86.9369000103
3859,64_3816,?,?,?,201.970224879,40.4284645341,-86.9335604958
3860,64_3817,?,?,?,174.309322945,40.4133531838,-86.9371192978
3861,64_3818,?,?,?,183.979885907,40.4220953315,-86.9358023294
3862,64_3819,?,?,?,184.809640033,40.4211856815,-86.9349599275
3863,64_3820,?,?,?,183.255933145,40.4201254767,-86.9354469511
3864,64_3821,?,?,?,175.929397233,40.4060462222,-86.9382504914
3865,64_3822,?,?,?,192.070058849,40.4212376453,-86.9348650409
3866,64_3823,?,?,?,174.941102378,40.4113590792,-86.9370003391
3867,64_3824,?,?,?,183.1327174,40.4157019702,-86.9361935505
3868,64_3825,?,?,?,186.330285377,40.4190639221,-86.9349971108
3869,64_3826,?,?,?,186.370986435,40.4168373876,-86.9352348311
3870,64_3827,?,?,?,171.812477868,40.4005596101,-86.9373170385
3871,64_3828,?,?,?,192.236029916,40.4311686271,-86.9347889383
3872,64_3829,?,?,?,178.013034762,40.4078255066,-86.9359126519
3873,64_3830,?,?,?,181.999187152,40.4206805124,-86.935321564
3874,64_3831,?,?,?,188.464289107,40.4140770704,-86.9355550094
3875,64_3832,?,?,?,188.291727373,40.4179941187,-86.9344467142
3876,64_3833,?,?,?,175.655160518,40.4049459665,-86.9373305103
3877,64_3834,?,?,?,191.675578873,40.4256736219,-86.9341266741
3878,64_3835,?,?,?,186.032355448,40.4100788765,-86.9372412227
3879,64_3836,?,?,?,177.486290515,40.4124483827,-86.9362441796
3880,64_3837,?,?,?,180.392573257,40.4116055481,-86.9353235619
3881,64_3838,?,?,?,189.308947385,40.4199804741,-86.9358147041
3882,64_3839,?,?,?,180.366192462,40.4049288858,-86.9373442161
3883,64_3840,?,?,?,190.122734647,40.4250443836,-86.9340709479
3884,64_3841,?,?,?,177.013797855,40.411233092,-86.9357116269
3885,64_3842,?,?,?,177.912427018,40.412288732,-86.9371689425
3886,64_3843,?,?,?,188.438271147,40.4246107352,-86.9353239359
3887,64_3844,?,?,?,180.737318454,40.4199809088,-86.9347011438
3888,64_3845,?,?,?,179.967243004,40.4057468868,-86.9374645407
3889,64_3846,?,?,?,187.386296664,40.4229047147,-86.9340040488
3890,64_3847,?,?,?,185.699394385,40.4183671822,-86.9355463714
3891,64_3848,?,?,?,178.247209193,40.4093255276,-86.9361258218
3892,64_3849,?,?,?,185.328558783,40.4161650489,-86.9350838628
3893,64_3850,?,?,?,189.767041661,40.4189584883,-86.9354817315
3894,64_3851,?,?,?,178.227422952,40.4111239941,-86.93677343
3895,64_3852,?,?,?,188.489103642,40.4169401659,-86.9352973022
3896,64_3853,?,?,?,188.52980718,40.4195490293,-86.9355656665
3897,64_3854,?,?,?,175.815913005,40.4124738911,-86.9354690185
3898,64_3855,?,?,?,189.101613148,40.4172345022,-86.9352885571
3899,64_3856,?,?,?,187.208880053,40.4145329623,-86.9343763382
3900,64_3857,?,?,?,181.362596467,40.408375711,-86.9363402673
3901,64_3858,?,?,?,181.664393448,40.4134889836,-86.9352415532
3902,64_3859,?,?,?,194.189118125,40.4242926034,-86.9348521209
3903,64_3860,?,?,?,173.947902833,40.4067753804,-86.9363467927
3904,64_3861,?,?,?,185.810140545,40.4182423211,-86.9352982086
3905,65_3801,?,?,?,147.190962555,40.4153820641,-86.9359330345
3906,65_3802,?,?,?,144.061659938,40.4139475474,-86.935773633
3907,65_3803,?,?,?,143.313659003,40.4142729628,-86.9367956357
3908,65_3804,?,?,?,155.853890082,40.4239056155,-86.9347779709
3909,65_3805,?,?,?,140.73791689,40.4055519297,-86.9367026765
3910,65_3806,?,?,?,150.4843092,40.4215989464,-86.9354648309
3911,65_3807,?,?,?,153.223814062,40.4153530133,-86.9354861999
3912,65_3808,?,?,?,155.350270112,40.4161490097,-86.9351621156
3913,65_3809,?,?,?,139.24317465,40.4072110019,-86.9373598289
3914,65_3810,?,?,?,155.336370034,40.4280498186,-86.9334953126
3915,65_3811,?,?,?,135.282844361,40.4085734414,-86.9378806259
3916,65_3812,?,?,?,150.017634223,40.4197191053,-86.9358445542
3917,65_3813,?,?,?,151.072191061,40.415467253,-86.9348634544
3918,65_3814,?,?,?,147.945685661,40.412182253,-86.9357483502
3919,65_3815,?,?,?,138.691629641,40.4110614874,-86.9365270592
3920,65_3816,?,?,?,158.610462295,40.4229963424,-86.933902307
3921,65_3817,?,?,?,136.971059562,40.4141843238,-86.9377482551
3922,65_3818,?,?,?,145.834311279,40.4157787653,-86.9352437441
3923,65_3819,?,?,?,150.430075089,40.4217313168,-86.9353008642
3924,65_3820,?,?,?,143.848743014,40.4183857183,-86.9363241985
3925,65_3821,?,?,?,143.924263174,40.4052363874,-86.9373730775
3926,65_3822,?,?,?,158.852995515,40.426552133,-86.9342062056
3927,65_3823,?,?,?,140.199890305,40.4078358454,-86.9371610017
3928,65_3824,?,?,?,148.511606649,40.4130124392,-86.9359263789
3929,65_3825,?,?,?,144.089469435,40.4175757545,-86.9357718315
3930,65_3826,?,?,?,146.895688546,40.4186038362,-86.935993235
3931,65_3827,?,?,?,138.856303116,40.4103372789,-86.9375435931
3932,65_3828,?,?,?,155.331997322,40.4229497511,-86.9335857041
3933,65_3829,?,?,?,142.96114484,40.4112354585,-86.9364945009
3934,65_3830,?,?,?,142.429617766,40.412780564,-86.9358625283
3935,65_3831,?,?,?,149.988985198,40.4106268977,-86.9355197102
3936,65_3832,?,?,?,151.860617894,40.414972567,-86.9343322672
3937,65_3833,?,?,?,142.591270638,40.4097194425,-86.9372700167
3938,65_3834,?,?,?,157.380221602,40.4224400999,-86.9343530553
3939,65_3835,?,?,?,149.01350459,40.4109669049,-86.9367701608
3940,65_3836,?,?,?,147.760004718,40.4132139207,-86.9359705821
3941,65_3837,?,?,?,150.50082227,40.4185534502,-86.9357711524
3942,65_3838,?,?,?,147.909561286,40.4199183192,-86.9349823267
3943,65_3839,?,?,?,142.077668877,40.3999131799,-86.9383540775
3944,65_3840,?,?,?,155.968314206,40.4221926796,-86.934119991
3945,65_3841,?,?,?,141.750973187,40.416645338,-86.9360445808
3946,65_3842,?,?,?,143.148464186,40.408773225,-86.9359470565
3947,65_3843,?,?,?,149.299832114,40.4180198465,-86.9359668415
3948,65_3844,?,?,?,162.87772524,40.4202384105,-86.9342643148
3949,65_3845,?,?,?,140.009974685,40.4034624025,-86.9371643399
3950,65_3846,?,?,?,162.129364985,40.4179681309,-86.9350391723
3951,65_3847,?,?,?,151.571375948,40.4140126847,-86.9358040899
3952,65_3848,?,?,?,147.577870688,40.4106018911,-86.9375315549
3953,65_3849,?,?,?,147.026309481,40.4186190465,-86.9347969345
3954,65_3850,?,?,?,149.76491281,40.4145195704,-86.9354974254
3955,65_3851,?,?,?,135.959795026,40.4135138829,-86.9369391632
3956,65_3852,?,?,?,152.121954911,40.4168450009,-86.9354270053
3957,65_3853,?,?,?,155.210501657,40.4139505333,-86.93531598
3958,65_3854,?,?,?,140.652664799,40.4118213152,-86.9369516352
3959,65_3855,?,?,?,148.606692058,40.418723072,-86.9350884373
3960,65_3856,?,?,?,152.698874933,40.4190121824,-86.9346900579
3961,65_3857,?,?,?,141.296198455,40.4134872006,-86.9365784222
3962,65_3858,?,?,?,147.719684272,40.413004884,-86.9355144788
3963,65_3859,?,?,?,145.44963208,40.420297507,-86.9341557025
3964,65_3860,?,?,?,138.195269694,40.4059090772,-86.9375099035
3965,65_3861,?,?,?,152.974534683,40.4197080291,-86.9350170059
3966,66_3801,?,?,?,159.413781771,40.4189497776,-86.9329702969
3967,66_3802,?,?,?,150.716299467,40.4104348246,-86.9351430504
3968,66_3803,?,?,?,147.87924156,40.4095609296,-86.9342114998
3969,66_3804,?,?,?,156.979342403,40.4207639659,-86.9324425132
3970,66_3805,?,?,?,140.47581628,40.4089116594,-86.9347536423
3971,66_3806,?,?,?,154.21702994,40.4196560915,-86.9325751074
3972,66_3807,?,?,?,154.532228933,40.4247674453,-86.9328496808
3973,66_3808,?,?,?,151.059366468,40.4112308862,-86.9338297823
3974,66_3809,?,?,?,149.490609702,40.415623615,-86.9348193708
3975,66_3810,?,?,?,162.017937395,40.4238904911,-86.932015308
3976,66_3811,?,?,?,140.585126884,40.4086267072,-86.9350294439
3977,66_3812,?,?,?,160.093872383,40.4163741344,-86.9332155174
3978,66_3813,?,?,?,153.559374452,40.4209782683,-86.9329074196
3979,66_3814,?,?,?,153.946498769,40.4186409663,-86.934196548
3980,66_3815,?,?,?,147.21337609,40.4112091548,-86.9353413675
3981,66_3816,?,?,?,162.593509357,40.4261355628,-86.9323546174
3982,66_3817,?,?,?,151.170522816,40.4095060541,-86.9351286568
3983,66_3818,?,?,?,157.113866063,40.4208837647,-86.9335544356
3984,66_3819,?,?,?,152.670668218,40.4216425671,-86.9343392896
3985,66_3820,?,?,?,157.376400626,40.4163867697,-86.9328975781
3986,66_3821,?,?,?,147.203722696,40.4136174768,-86.9355853441
3987,66_3822,?,?,?,166.091624531,40.4297076944,-86.931803374
3988,66_3823,?,?,?,144.229148469,40.4109632894,-86.93458577
3989,66_3824,?,?,?,155.260099512,40.4157587377,-86.9325246682
3990,66_3825,?,?,?,154.26259801,40.4202887476,-86.9338128175
3991,66_3826,?,?,?,152.889234542,40.4187984361,-86.9331080699
3992,66_3827,?,?,?,145.719899155,40.4074328769,-86.9348466445
3993,66_3828,?,?,?,161.686559204,40.4263750535,-86.9323936555
3994,66_3829,?,?,?,147.014941508,40.4122644126,-86.9339442732
3995,66_3830,?,?,?,147.823564948,40.4166739398,-86.9320942514
3996,66_3831,?,?,?,154.496450437,40.4170166584,-86.9331907185
3997,66_3832,?,?,?,160.368535385,40.4208630302,-86.9324405913
3998,66_3833,?,?,?,143.903154068,40.4097966466,-86.9357930956
3999,66_3834,?,?,?,159.315576399,40.4296007884,-86.9316170381
4000,66_3835,?,?,?,142.315194046,40.4073324226,-86.9345722142
4001,66_3836,?,?,?,153.193535933,40.4126496095,-86.933333205
4002,66_3837,?,?,?,158.134412004,40.4144353926,-86.9333369328
4003,66_3838,?,?,?,157.42982196,40.4172776672,-86.9321386946
4004,66_3839,?,?,?,145.529104049,40.4049782035,-86.9346523947
4005,66_3840,?,?,?,157.322919851,40.4263597811,-86.9324718429
4006,66_3841,?,?,?,152.221746958,40.4184773877,-86.9348999995
4007,66_3842,?,?,?,145.610474957,40.4125328464,-86.93385901
4008,66_3843,?,?,?,154.710819912,40.4176711106,-86.933234929
4009,66_3844,?,?,?,158.826506095,40.4167547663,-86.9337583919
4010,66_3845,?,?,?,144.662920672,40.4066927687,-86.9352399743
4011,66_3846,?,?,?,165.022736963,40.4176699337,-86.9325417501
4012,66_3847,?,?,?,155.215381106,40.4169044326,-86.9345944634
4013,66_3848,?,?,?,147.031565121,40.412326071,-86.9340171886
4014,66_3849,?,?,?,156.651243731,40.4173723387,-86.9329172182
4015,66_3850,?,?,?,145.388236336,40.4151086758,-86.9337753088
4016,66_3851,?,?,?,146.279192679,40.4065958235,-86.9341445742
4017,66_3852,?,?,?,156.902717937,40.4215390072,-86.9340094283
4018,66_3853,?,?,?,160.331684414,40.416572276,-86.932968691
4019,66_3854,?,?,?,147.528533381,40.4072926112,-86.9355298424
4020,66_3855,?,?,?,155.558455205,40.4202788602,-86.933521326
4021,66_3856,?,?,?,159.87128619,40.4208117242,-86.933591852
4022,66_3857,?,?,?,146.99478195,40.410495137,-86.9351138266
4023,66_3858,?,?,?,148.273414474,40.4147718905,-86.9344300404
4024,66_3859,?,?,?,160.528797082,40.4202855503,-86.9316245888
4025,66_3860,?,?,?,145.882439084,40.4027641438,-86.9350995168
4026,66_3861,?,?,?,157.151385744,40.4230259865,-86.9335251216
4027,67_3801,?,?,?,156.809506501,40.4249517246,-86.9325100728
4028,67_3802,?,?,?,149.569914218,40.4151986539,-86.9336911625
4029,67_3803,?,?,?,156.831066908,40.4132200044,-86.9348549839
4030,67_3804,?,?,?,163.231251175,40.4260407,-86.9333565596
4031,67_3805,?,?,?,137.011050607,40.4048925155,-86.9356462483
4032,67_3806,?,?,?,164.356185728,40.4198712521,-86.9335476252
4033,67_3807,?,?,?,153.434957765,40.4185230427,-86.9326509073
4034,67_3808,?,?,?,150.847521119,40.41340784,-86.9336468119
4035,67_3809,?,?,?,148.185398958,40.4100483736,-86.9340905116
4036,67_3810,?,?,?,163.604282454,40.4268621172,-86.9315995879
4037,67_3811,?,?,?,146.279763,40.4024880722,-86.9345978034
4038,67_3812,?,?,?,162.736403767,40.4167565759,-86.9336028137
4039,67_3813,?,?,?,153.554710414,40.4169774783,-86.9320522223
4040,67_3814,?,?,?,155.930761113,40.4143531002,-86.9338470773
4041,67_3815,?,?,?,154.926165515,40.4092665666,-86.934781642
4042,67_3816,?,?,?,167.149819886,40.4254310889,-86.9321053493
4043,67_3817,?,?,?,142.68730345,40.4094952127,-86.9357850985
4044,67_3818,?,?,?,153.936885657,40.4163547585,-86.9325160897
4045,67_3819,?,?,?,162.153495024,40.4096267701,-86.9336743947
4046,67_3820,?,?,?,161.015840687,40.4128380226,-86.9335697574
4047,67_3821,?,?,?,148.457970539,40.4112668989,-86.9347324951
4048,67_3822,?,?,?,169.750283182,40.4235366696,-86.9311239525
4049,67_3823,?,?,?,151.890241237,40.4076221954,-86.9353934775
4050,67_3824,?,?,?,161.491546733,40.4121801183,-86.9339445409
4051,67_3825,?,?,?,155.511831317,40.4184786496,-86.9337034034
4052,67_3826,?,?,?,164.191458232,40.4201838426,-86.9338656638
4053,67_3827,?,?,?,146.707481025,40.4084682701,-86.9340588196
4054,67_3828,?,?,?,170.191403335,40.4258049453,-86.9315261828
4055,67_3829,?,?,?,151.664828361,40.4102688497,-86.9346219547
4056,67_3830,?,?,?,156.995798541,40.4180881696,-86.9336374731
4057,67_3831,?,?,?,156.661974424,40.4200544095,-86.9333693076
4058,67_3832,?,?,?,161.983272305,40.4171558979,-86.9322431419
4059,67_3833,?,?,?,146.749864798,40.4116182213,-86.9354185016
4060,67_3834,?,?,?,165.98776781,40.4282757438,-86.9320520976
4061,67_3835,?,?,?,148.602346415,40.4127201065,-86.9343008713
4062,67_3836,?,?,?,154.712855194,40.411351754,-86.9333184185
4063,67_3837,?,?,?,159.197878458,40.4180535908,-86.9335673
4064,67_3838,?,?,?,160.859307205,40.4184001697,-86.9331386595
4065,67_3839,?,?,?,142.836738784,40.4085381149,-86.9350888824
4066,67_3840,?,?,?,156.204440538,40.4217606879,-86.932165844
4067,67_3841,?,?,?,151.997235839,40.417359603,-86.9346368474
4068,67_3842,?,?,?,145.584489412,40.4144338171,-86.9341983931
4069,67_3843,?,?,?,156.551309278,40.4150501681,-86.9327204773
4070,67_3844,?,?,?,158.777228481,40.423010613,-86.9338575448
4071,67_3845,?,?,?,146.814793775,40.4121987022,-86.9345715801
4072,67_3846,?,?,?,163.795770423,40.4211000301,-86.933149209
4073,67_3847,?,?,?,154.072921934,40.4134692799,-86.9335681887
4074,67_3848,?,?,?,150.633817614,40.4069414051,-86.9345550929
4075,67_3849,?,?,?,157.591570412,40.4191980997,-86.9332516379
4076,67_3850,?,?,?,158.166599951,40.4242186756,-86.9328625992
4077,67_3851,?,?,?,145.343673476,40.4115362529,-86.9349463499
4078,67_3852,?,?,?,155.089416965,40.418935234,-86.9334953405
4079,67_3853,?,?,?,156.946263323,40.4157236593,-86.9337968056
4080,67_3854,?,?,?,149.519535972,40.405874221,-86.9354765395
4081,67_3855,?,?,?,153.460240067,40.414486261,-86.9334684108
4082,67_3856,?,?,?,161.067561977,40.4122568187,-86.9334570986
4083,67_3857,?,?,?,153.476094889,40.410093311,-86.9342256988
4084,67_3858,?,?,?,158.505502593,40.4166578013,-86.9333705751
4085,67_3859,?,?,?,158.038949306,40.4218698872,-86.9329811828
4086,67_3860,?,?,?,152.332841296,40.4007627111,-86.9355156661
4087,67_3861,?,?,?,159.41460887,40.4238916814,-86.9333969574
4088,68_3801,?,?,?,161.022032469,40.414823757,-86.9324640639
4089,68_3802,?,?,?,157.082272855,40.4057358726,-86.9344579336
4090,68_3803,?,?,?,158.978571797,40.4165824918,-86.9337552452
4091,68_3804,?,?,?,165.500157818,40.4251791927,-86.9322388466
4092,68_3805,?,?,?,150.218317825,40.4093931537,-86.9342616724
4093,68_3806,?,?,?,161.152028834,40.4165381076,-86.9345294084
4094,68_3807,?,?,?,161.268949654,40.4219887897,-86.934228981
4095,68_3808,?,?,?,160.888597877,40.4117139534,-86.9330307551
4096,68_3809,?,?,?,154.268112894,40.4135743948,-86.9346610196
4097,68_3810,?,?,?,173.40132406,40.4265765411,-86.9324810363
4098,68_3811,?,?,?,150.969640995,40.4065284656,-86.9355295587
4099,68_3812,?,?,?,168.343443709,40.4163928562,-86.9332187447
4100,68_3813,?,?,?,164.237000959,40.4126972891,-86.933574763
4101,68_3814,?,?,?,160.869757998,40.4120892499,-86.9341166376
4102,68_3815,?,?,?,154.822989637,40.4103351572,-86.934453131
4103,68_3816,?,?,?,165.552881832,40.427705074,-86.9313909446
4104,68_3817,?,?,?,150.368207011,40.4046202211,-86.9352006156
4105,68_3818,?,?,?,163.747046395,40.419192223,-86.933359359
4106,68_3819,?,?,?,166.561346226,40.4159563756,-86.9320868302
4107,68_3820,?,?,?,160.397481192,40.4146398024,-86.9328754909
4108,68_3821,?,?,?,151.013168419,40.4076129958,-86.934691017
4109,68_3822,?,?,?,173.147989965,40.4319407664,-86.9314437994
4110,68_3823,?,?,?,147.566080457,40.407354416,-86.9348246513
4111,68_3824,?,?,?,162.643738229,40.4177474699,-86.9337129755
4112,68_3825,?,?,?,160.036889227,40.4226854354,-86.9332202366
4113,68_3826,?,?,?,163.147231303,40.4198925494,-86.9332953001
4114,68_3827,?,?,?,151.092056671,40.3995954806,-86.9354908205
4115,68_3828,?,?,?,170.946947848,40.4264861922,-86.9313484384
4116,68_3829,?,?,?,157.816196831,40.4066494775,-86.9346087783
4117,68_3830,?,?,?,163.729859499,40.416167647,-86.932950759
4118,68_3831,?,?,?,164.35041777,40.4244077177,-86.933578201
4119,68_3832,?,?,?,157.916325128,40.4217675999,-86.9338817051
4120,68_3833,?,?,?,147.939950206,40.4030845951,-86.9350354325
4121,68_3834,?,?,?,170.991711606,40.4232144721,-86.9327924767
4122,68_3835,?,?,?,156.423165393,40.4090482597,-86.9342084779
4123,68_3836,?,?,?,157.173736436,40.4164014344,-86.9332216665
4124,68_3837,?,?,?,169.048919151,40.4159182797,-86.9329071572
4125,68_3838,?,?,?,163.708302747,40.4198726353,-86.9324008014
4126,68_3839,?,?,?,153.481213574,40.4096708076,-86.9345548675
4127,68_3840,?,?,?,172.264572527,40.4217497563,-86.931953408
4128,68_3841,?,?,?,160.961390442,40.4182761751,-86.9336382433
4129,68_3842,?,?,?,160.91446899,40.4183187986,-86.9344088095
4130,68_3843,?,?,?,164.457740488,40.4190518323,-86.9339443731
4131,68_3844,?,?,?,163.793084413,40.4220419101,-86.9331997079
4132,68_3845,?,?,?,147.62044926,40.4107906627,-86.9350184346
4133,68_3846,?,?,?,164.193938925,40.4183265819,-86.9334955663
4134,68_3847,?,?,?,159.495428249,40.4122946495,-86.934450916
